text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
otitis media,otitis media:,diagnoses,,confirmed,primary,patient,,65363002
infection of the middle ear space,is an infection of the middle ear space where the small bones and nerves of the ear connect to the eardrum on one side and the eustachian tube on the other.,diagnoses,,confirmed,primary,patient,,65363002
eustachian tube,where the small bones and nerves of the ear connect to the eardrum on one side and the eustachian tube on the other.,,,,,patient,,1303174003
ear infection,the ear infection itself is not contagious but the respiratory infection preceding it is transmittable.,diagnoses,,confirmed,primary,patient,,129127001
respiratory infection,the ear infection itself is not contagious but the respiratory infection preceding it is transmittable.,diagnoses,,confirmed,secondary,patient,pre-treatment,54150009
infants and young children,otitis media is most often seen in infants and young children.,sociodemographics,,confirmed,,patient,,
viral or bacterial infection,including a viral or bacterial infection that spreads to the middle ear by way of the eustachian tubes,diagnoses,,suspected,primary,patient,pre-treatment,
nasal allergy drainage,nasal allergy drainage blocking the sinuses or eustachian tubes,risk factors,,suspected,secondary,patient,,61582004
enlarged adenoids,enlarged adenoids also blocking sinuses or eustachian tubes,signs,,suspected,secondary,patient,,111591002
eardrum rupture,and eardrum rupture.,diagnoses,,suspected,secondary,patient,pre-treatment,
recent upper respiratory tract illness,like recent upper respiratory tract illness,risk factors,,confirmed,primary,patient,pre-treatment,54150009
crowded living conditions,crowded living conditions,risk factors,,confirmed,primary,patient,,
family history of ear infections,family history of ear infections,risk factors,,confirmed,primary,family,,
day care,day care,risk factors,,confirmed,primary,patient,,413817003
smoking in household,smoking in household,risk factors,,confirmed,primary,patient,,
altitude changes,altitude changes,risk factors,,confirmed,primary,patient,,
cold weather,cold weather,risk factors,,confirmed,primary,patient,,
genetic factors,and genetic factors.,risk factors,,confirmed,primary,patient,,
irritability,* irritability.,symptoms,,confirmed,primary,patient,post-treatment,55929007
ear pain,"* ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,post-treatment,301354004
fullness,"* ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,post-treatment,
hearing loss,"* ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,post-treatment,14230001000004101
infants may pull on ear,* infants may pull on ear.,signs,,confirmed,primary,patient,post-treatment,699393002
fever,* fever.,signs,,confirmed,primary,patient,post-treatment,386661006
vomiting,* vomiting.,symptoms,,confirmed,primary,patient,post-treatment,249497008
discharge from ear,* discharge from ear.,signs,,confirmed,primary,patient,post-treatment,300132001
diarrhea,* diarrhea.,symptoms,,confirmed,primary,patient,post-treatment,62315008
physical exam,diagnosis is by physical exam and otoscopic exam.,test results,,confirmed,primary,patient,pre-treatment,5880005
otoscopic exam,diagnosis is by physical exam and otoscopic exam.,test results,,confirmed,primary,patient,pre-treatment,225670007
fluid from the ear,sometimes fluid from the ear is cultured.,test results,,suspected,secondary,patient,pre-treatment,164213002
acetaminophen (tylenol),"pain relievers, like acetaminophen (tylenol).",treatments,,confirmed,primary,patient,post-treatment,387517004
decongestant,decongestant to relieve symptoms of upper respiratory tract infection.,treatments,,confirmed,primary,patient,post-treatment,96328007
amoxicillin,antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,suspected,primary,patient,post-treatment,774586009
zithromycin,antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,suspected,primary,patient,post-treatment,774722005
avoid swimming,avoid swimming until infection goes away.,treatments,,confirmed,primary,patient,post-treatment,
tubes through the eardrum,surgery is sometimes necessary to put in tubes through the eardrum to equalize pressure and drain fluids.,procedures,,suspected,secondary,patient,post-treatment,
remove adenoids,surgery to remove adenoids if they are enlarged.,procedures,,suspected,secondary,patient,post-treatment,119954001
reduce activity,reduce activity until symptoms subside.,treatments,,confirmed,primary,patient,post-treatment,
symptoms do not improve,call doctor's office if symptoms do not improve within 2 days of treatment,risk factors,,suspected,primary,family,post-treatment,
convulsion,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion",symptoms,,suspected,primary,family,post-treatment,91175000
ear swelling,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling",signs,,suspected,primary,family,post-treatment,300874009
dizziness,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness",symptoms,,suspected,primary,family,post-treatment,404640003
twitching facial muscles,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles",signs,,suspected,primary,family,post-treatment,32402008
severe headache,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles and severe headache.",symptoms,,suspected,primary,family,post-treatment,25064002
