text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
serous otitis media,"serous otitis media, better known as middle ear fluid, is the most common condition causing hearing loss in children.",diagnoses,,confirmed,primary,patient,,80327007
middle ear fluid,"serous otitis media, better known as middle ear fluid, is the most common condition causing hearing loss in children.",diagnoses,,confirmed,primary,patient,,274304001
hearing loss,"the decision to perform surgery should be based on the response to medical treatment, the degree of hearing loss and the appearance of the eardrum itself under the surgical microscope.",symptoms,,confirmed,primary,patient,,14230001000004101
colds,this space can become filled with fluid during colds or upper respiratory infections.,diagnoses,,confirmed,secondary,patient,,
upper respiratory infections,this space can become filled with fluid during colds or upper respiratory infections.,diagnoses,,confirmed,secondary,patient,,
speech delay,"because children need hearing to learn speech, hearing loss from fluid in the middle ear can result in speech delay.",symptoms,,confirmed,primary,patient,,441719005
18 months,children begin to speak some words by 18 months.,sociodemographics,,,,,,444473004
fluid in both ears,children with fluid in both ears can show significant delay in their use of language.,signs,bilateral,confirmed,primary,patient,,7271000119107
fluid in the ears,"when there is a hearing loss, even a mild one, the spoken words of parents and siblings are distorted to the child with fluid in the ears.",signs,,confirmed,primary,patient,,270490007
fluid in the middle ear,"identification of fluid in the middle ear is important, not only to prevent future speech problems, but to avoid permanent damage to the eardrum and the middle ear.",signs,,confirmed,primary,patient,,1343699004
ear infection,most children will have at least one ear infection before the age of four.,diagnoses,,confirmed,primary,patient,,129127001
age of four,most children will have at least one ear infection before the age of four.,sociodemographics,,,,,,
ear infections,"therefore, it is essential that ear infections be rechecked after initial treatment.",diagnoses,,confirmed,primary,patient,post-treatment,
fluid,"if fluid has been present for over 12 weeks, surgical drainage of the fluid is often indicated.",signs,,confirmed,primary,patient,,251839006
complaints,"without the follow-up visit, fluid may still be present, even though the child has no complaints or symptoms.",symptoms,,negated,primary,patient,,248264000
symptoms,"without the follow-up visit, fluid may still be present, even though the child has no complaints or symptoms.",symptoms,,negated,primary,patient,,38276004
mild conductive hearing loss,"usually, the presence of fluid results in a ""mild conductive hearing loss.""",symptoms,,confirmed,primary,patient,,44057004
30% hearing loss,this could be as much as 30% hearing loss overall.,test results,,confirmed,primary,patient,,21451000119101
antibiotics,"this may consist of additional antibiotics, decongestants, and in some cases, nasal sprays.",treatments,,confirmed,primary,patient,,346325008
decongestants,"this may consist of additional antibiotics, decongestants, and in some cases, nasal sprays.",treatments,,confirmed,primary,patient,,
nasal sprays,"this may consist of additional antibiotics, decongestants, and in some cases, nasal sprays.",treatments,,confirmed,primary,patient,,406172003
12 weeks,"if fluid has been present for over 12 weeks, surgical drainage of the fluid is often indicated.",sociodemographics,,,,,,
surgical drainage,"if fluid has been present for over 12 weeks, surgical drainage of the fluid is often indicated.",procedures,,confirmed,primary,patient,,56783008
surgery,"the decision to perform surgery should be based on the response to medical treatment, the degree of hearing loss and the appearance of the eardrum itself under the surgical microscope.",procedures,,suspected,primary,patient,,387713003
surgery which drains fluid,"surgery which drains fluid involves a small incision in the eardrum, so that the fluid can be gently removed and a tube can be inserted.",procedures,,confirmed,primary,patient,,397862008
incision,"surgery which drains fluid involves a small incision in the eardrum, so that the fluid can be gently removed and a tube can be inserted.",procedures,,confirmed,primary,patient,,363158006
myringotomy and tubes,"the procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (bmt if bilateral) or pet (pressure equalizing tubes), is performed on children under general anesthesia.",procedures,,confirmed,primary,patient,,397862008
tympanostomy and tube,"the procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (bmt if bilateral) or pet (pressure equalizing tubes), is performed on children under general anesthesia.",procedures,,confirmed,primary,patient,,397862008
bmt,"the procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (bmt if bilateral) or pet (pressure equalizing tubes), is performed on children under general anesthesia.",procedures,bilateral,confirmed,primary,patient,,
pet,"the procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (bmt if bilateral) or pet (pressure equalizing tubes), is performed on children under general anesthesia.",procedures,,confirmed,primary,patient,,
