_id,text,context,qualifier,laterality,presence,presentation,experiencer,stage,timeSpent,conceptIds,snomedTimeSpent
680376eaa8eceb0329bd0be9,serous otitis media,A sample note on serous otitis media   (Medical Transcription Sample Report),Diagnosis,N/A,N/A,N/A,N/A,N/A,3296,80327007,4454
680376f6a8eceb0329bd0beb,hearing loss,"Serous otitis media, better known as middle ear fluid, is the most common condition causing hearing loss in children.",Symptoms,N/A,N/A,N/A,N/A,N/A,3268,15188001,1984
6803771aa8eceb0329bd0bed,significant delay in their use of language,Children with fluid in both ears can show significant delay in their use of language.,Symptoms,N/A,N/A,N/A,Hypothetical,N/A,7302,,0
68037738a8eceb0329bd0bef,fluid in the middle ear,"dentification of fluid in the middle ear is important, not only to prevent future speech problems, but to avoid permanent damage to the eardrum and the middle ear",Diagnosis,N/A,N/A,N/A,N/A,N/A,3617,,0
68037748a8eceb0329bd0bf1,ear infection,Most children will have at least one ear infection before the age of four.,Diagnosis,N/A,N/A,N/A,Hypothetical,N/A,4500,129127001,2334
6803775fa8eceb0329bd0bf3,mild conductive hearing loss,"Usually, the presence of fluid results in a ""mild conductive hearing loss.""",Test Results,N/A,N/A,N/A,Hypothetical,N/A,6016,44057004,7065
6803776ea8eceb0329bd0bf5,antibiotics,"This may consist of additional antibiotics, decongestants, and in some cases, nasal sprays",Treatments,N/A,N/A,N/A,Hypothetical,N/A,4734,,0
68037777a8eceb0329bd0bf7,decongestants,"This may consist of additional antibiotics, decongestants, and in some cases, nasal sprays",Treatments,N/A,N/A,N/A,Hypothetical,N/A,3035,,0
68037780a8eceb0329bd0bf9,nasal sprays,"This may consist of additional antibiotics, decongestants, and in some cases, nasal sprays",Treatments,N/A,N/A,N/A,Hypothetical,N/A,3018,,0
6803778ca8eceb0329bd0bfb,surgical drainage of the fluid,"If fluid has been present for over 12 weeks, surgical drainage of the fluid is often indicated.",Procedures,N/A,N/A,N/A,N/A,N/A,2317,,0
68037798a8eceb0329bd0bfd,myringotomy,"The procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (BMT if Bilateral) or PET (Pressure Equalizing Tubes), is performed on children under general anesthesia.",Procedures,N/A,N/A,N/A,Hypothetical,N/A,3285,397760009,2383
680377a2a8eceb0329bd0bff,tympanostomy,"The procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (BMT if Bilateral) or PET (Pressure Equalizing Tubes), is performed on children under general anesthesia.",Procedures,N/A,N/A,N/A,Hypothetical,N/A,3101,397862008,3650
680377b0a8eceb0329bd0c01,general anesthesia,"he procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (BMT if Bilateral) or PET (Pressure Equalizing Tubes), is performed on children under general anesthesia.",Procedures,N/A,N/A,N/A,Hypothetical,N/A,3020,50697003,4469
