text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
otitis media,otitis media: is an infection of the middle ear space where the small bones and nerves of the ear connect to the eardrum on one side and the eustachian tube on the other.,diagnoses,,confirmed,primary,patient,,65363002
infection of the middle ear,otitis media: is an infection of the middle ear space where the small bones and nerves of the ear connect to the eardrum on one side and the eustachian tube on the other.,diagnoses,,confirmed,primary,patient,,65363002
respiratory infection,the ear infection itself is not contagious but the respiratory infection preceding it is transmittable.,diagnoses,,confirmed,secondary,patient,,82272006
infants and young children,otitis media is most often seen in infants and young children.,sociodemographics,,,,,,
viral or bacterial infection,there are several causes including a viral or bacterial infection that spreads to the middle ear by way of the eustachian tubes.,risk factors,,confirmed,primary,patient,,40733004
nasal allergy drainage,nasal allergy drainage blocking the sinuses or eustachian tubes.,risk factors,,confirmed,secondary,patient,,232347008
enlarged adenoids,enlarged adenoids also blocking sinuses or eustachian tubes.,risk factors,,confirmed,secondary,patient,,302509004
eardrum rupture,eardrum rupture.,risk factors,,confirmed,secondary,patient,,125666000
irritability,signs and symptoms: * irritability.,symptoms,,confirmed,primary,patient,,1023001
ear pain,"signs and symptoms: * ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,,22253000
fullness,"signs and symptoms: * ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,,267036007
hearing loss,"signs and symptoms: * ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,,15188001
pull on ear,signs and symptoms: * infants may pull on ear.,symptoms,,suspected,secondary,patient,,
fever,signs and symptoms: * fever.,symptoms,,confirmed,primary,patient,,386661006
vomiting,signs and symptoms: * vomiting.,symptoms,,confirmed,primary,patient,,422400008
discharge from ear,signs and symptoms: * discharge from ear.,symptoms,,confirmed,primary,patient,,11163003
diarrhea,signs and symptoms: * diarrhea.,symptoms,,confirmed,primary,patient,,62315008
physical exam,treatment: * diagnosis is by physical exam and otoscopic exam.,procedures,,confirmed,primary,,,5880005
otoscopic exam,treatment: * diagnosis is by physical exam and otoscopic exam.,procedures,,confirmed,primary,,,172860007
fluid from the ear is cultured,sometimes fluid from the ear is cultured.,procedures,,suspected,secondary,,,104177000
pain relievers,"treatment: * pain relievers, like acetaminophen (tylenol).",treatments,,confirmed,primary,patient,,373784005
acetaminophen,"treatment: * pain relievers, like acetaminophen (tylenol).",treatments,,confirmed,primary,patient,,387458008
infant pain relievers,infant pain relievers are available.,treatments,,confirmed,secondary,patient,,
decongestant,treatment: * decongestant to relieve symptoms of upper respiratory tract infection.,treatments,,confirmed,secondary,patient,,372620000
antibiotics,treatment: * antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,confirmed,primary,patient,,764146007
amoxicillin,treatment: * antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,confirmed,secondary,patient,,372687004
zithromycin,treatment: * antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,confirmed,secondary,patient,,386864001
avoid swimming,avoid swimming until infection goes away.,treatments,,confirmed,secondary,patient,,
surgery,surgery is sometimes necessary to put in tubes through the eardrum to equalize pressure and drain fluids.,procedures,,suspected,secondary,patient,,387713003
tubes through the eardrum,surgery is sometimes necessary to put in tubes through the eardrum to equalize pressure and drain fluids.,procedures,,suspected,secondary,patient,,
surgery to remove adenoids,surgery to remove adenoids if they are enlarged.,procedures,,suspected,secondary,patient,,274401002
reduce activity,reduce activity until symptoms subside.,treatments,,confirmed,secondary,patient,,
convulsion,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles and severe headache.",symptoms,,suspected,secondary,patient,,91175000
ear swelling,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles and severe headache.",symptoms,,suspected,secondary,patient,,271807003
dizziness,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles and severe headache.",symptoms,,suspected,secondary,patient,,404640003
twitching facial muscles,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles and severe headache.",symptoms,,suspected,secondary,patient,,313387002
severe headache,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles and severe headache.",symptoms,,suspected,secondary,patient,,25064002
