text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
adenotonsillectomy,adenotonsillectomy.,procedures,,confirmed,primary,patient,post-treatment,386556002
recurrent tonsillitis,recurrent tonsillitis.,diagnoses,,confirmed,primary,patient,pre-treatment,235595007
moderately hypertrophied adenoid bed,the adenoid bed was examined and was moderately hypertrophied.,signs,,confirmed,primary,patient,post-treatment,
adenoid curettes,adenoid curettes were used to remove this tissue and packs placed.,treatments,,confirmed,primary,patient,post-treatment,
packs placed,adenoid curettes were used to remove this tissue and packs placed.,treatments,,confirmed,primary,patient,post-treatment,
general endotracheal anesthesia,"under general endotracheal anesthesia in supine position, the table turned and a mcivor mouthgag placed.",treatments,,confirmed,primary,patient,post-treatment,
mcivor mouthgag,"under general endotracheal anesthesia in supine position, the table turned and a mcivor mouthgag placed.",treatments,,confirmed,primary,patient,post-treatment,
gold laser,"using the gold laser, the anterior tonsillar pillar incised and, with this laser, dissection carried from the superior pole to the inferior pole and removed off the tonsillar muscular bed.",treatments,,confirmed,primary,patient,post-treatment,
tonsillectomy,"next, the right tonsil was grasped with a curved allis and, using the gold laser, the anterior tonsillar pillar incised and, with this laser, dissection carried from the superior pole to the inferior pole and removed off the tonsillar muscular bed.",procedures,right,confirmed,primary,patient,post-treatment,386556002
mucosal bleeding,"following meticulous hemostasis, saline was used to irrigate and no further bleeding noted.",signs,,negated,primary,patient,post-treatment,
stable condition,the patient was then allowed to awaken and was brought to the recovery room in stable condition.,signs,,confirmed,primary,patient,post-treatment,
