text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
parotidectomy,parotidectomy procedure (medical transcription sample report) the patient was prepped and draped.,procedures,,confirmed,primary,patient,pre-treatment,81870009
preauricular incision,a preauricular incision was made with the incision extending behind the earlobe and down slightly into the neck.,procedures,,confirmed,primary,patient,pre-treatment,
bleeding,bleeding was minimal and was treated with bipolar cautery and 4-0 chromic ties.,signs,,confirmed,primary,patient,,131148009
bipolar cautery,bleeding was minimal and was treated with bipolar cautery and 4-0 chromic ties.,treatments,,confirmed,primary,patient,,
4-0 chromic ties,bleeding was minimal and was treated with bipolar cautery and 4-0 chromic ties.,treatments,,confirmed,primary,patient,,
great auricular nerve,the great auricular nerve and external jugular vein were transsected and tied with 3-0 vicryl sutures.,signs,,confirmed,primary,patient,,
external jugular vein,the great auricular nerve and external jugular vein were transsected and tied with 3-0 vicryl sutures.,signs,,confirmed,primary,patient,,
3-0 vicryl sutures,the great auricular nerve and external jugular vein were transsected and tied with 3-0 vicryl sutures.,treatments,,confirmed,primary,patient,,
suction drain,a suction drain was inserted into the depth of the wound and brought out through the skin posteriorly.,treatments,,confirmed,primary,patient,post-treatment,
satisfactory condition,the patient tolerated the procedure well and left the or in satisfactory condition.,signs,,confirmed,primary,patient,post-treatment,162669003
followup exam,"the patient is to be seen back in the office in two days for followup exam, suture check, and possibly drain removal.",procedures,,,primary,patient,post-treatment,439740005
