text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
otitis media,otitis media is most often seen in infants and young children.,diagnoses,,confirmed,primary,,pre-treatment,3110003
infection of the middle ear space,is an infection of the middle ear space where the small bones and nerves of the ear connect to the eardrum on one side and the eustachian tube on the other.,diagnoses,,confirmed,primary,,pre-treatment,65363002
respiratory infection,the ear infection itself is not contagious but the respiratory infection preceding it is transmittable.,diagnoses,,confirmed,primary,,pre-treatment,54150009
viral or bacterial infection,there are several causes including a viral or bacterial infection that spreads to the middle ear by way of the eustachian tubes,diagnoses,,confirmed,primary,,pre-treatment,
nasal allergy drainage,nasal allergy drainage blocking the sinuses or eustachian tubes,risk factors,,confirmed,primary,,pre-treatment,
enlarged adenoids,enlarged adenoids also blocking sinuses or eustachian tubes,risk factors,,confirmed,primary,,pre-treatment,266343004
eardrum rupture,eardrum rupture,diagnoses,,confirmed,primary,,pre-treatment,1083061000119100
recent upper respiratory tract illness,many factors can increase the risk of an ear infection like recent upper respiratory tract illness,risk factors,,confirmed,primary,,pre-treatment,54150009
crowded living conditions,"many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions",risk factors,,confirmed,primary,,pre-treatment,
family history of ear infections,"many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions, family history of ear infections",risk factors,,confirmed,primary,,pre-treatment,
day care,"many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions, family history of ear infections, day care",risk factors,,confirmed,primary,,pre-treatment,304903009
smoking in household,"many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions, family history of ear infections, day care, smoking in household",risk factors,,confirmed,primary,,pre-treatment,
altitude changes,"many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions, family history of ear infections, day care, smoking in household, altitude changes",risk factors,,confirmed,primary,,pre-treatment,
cold weather,"many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions, family history of ear infections, day care, smoking in household, altitude changes, cold weather",risk factors,,confirmed,primary,,pre-treatment,
genetic factors,"many factors can increase the risk of an ear infection like recent upper respiratory tract illness, crowded living conditions, family history of ear infections, day care, smoking in household, altitude changes, cold weather and genetic factors",risk factors,,confirmed,primary,,pre-treatment,
irritability,* irritability.,symptoms,,confirmed,primary,patient,post-treatment,55929007
ear pain,"* ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,post-treatment,301354004
fullness,"* ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,post-treatment,
hearing loss,"* ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,post-treatment,1107171000000101
infants may pull on ear,* infants may pull on ear.,signs,,confirmed,primary,patient,post-treatment,699393002
fever,* fever.,symptoms,,confirmed,primary,patient,post-treatment,386661006
vomiting,* vomiting.,symptoms,,confirmed,primary,patient,post-treatment,249497008
discharge from ear,* discharge from ear.,symptoms,,confirmed,primary,patient,post-treatment,164211000
diarrhea,* diarrhea.,symptoms,,confirmed,primary,patient,post-treatment,62315008
diagnosis,diagnosis is by physical exam and otoscopic exam.,procedures,,confirmed,primary,,pre-treatment,313007005
fluid from the ear,sometimes fluid from the ear is cultured.,test results,,confirmed,primary,,pre-treatment,164214008
pain relievers,"pain relievers, like acetaminophen (tylenol).",treatments,,confirmed,primary,patient,post-treatment,373216001
decongestant,decongestant to relieve symptoms of upper respiratory tract infection.,treatments,,confirmed,primary,patient,post-treatment,96328007
antibiotics,antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,confirmed,primary,patient,post-treatment,
surgery,surgery is sometimes necessary to put in tubes through the eardrum to equalize pressure and drain fluids.,procedures,,confirmed,primary,patient,post-treatment,719670005
adenoid removal,surgery to remove adenoids if they are enlarged.,procedures,,confirmed,primary,patient,post-treatment,
reduce activity,reduce activity until symptoms subside.,treatments,,confirmed,primary,patient,post-treatment,
call doctor's office,"call doctor's office if symptoms do not improve within 2 days of treatment, and for convulsion, fever, ear swelling, dizziness, twitching facial muscles and severe headache.",risk factors,,confirmed,primary,,post-treatment,
