text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
serous otitis media,"serous otitis media, better known as middle ear fluid, is the most common condition causing hearing loss in children.",diagnoses,,confirmed,primary,patient,,80327007
hearing loss,"serous otitis media, better known as middle ear fluid, is the most common condition causing hearing loss in children.",symptoms,,confirmed,secondary,patient,,
fluid in both ears,children with fluid in both ears can show significant delay in their use of language.,signs,bilateral,confirmed,primary,patient,,1004115000
speech delay,children with fluid in both ears can show significant delay in their use of language.,symptoms,,confirmed,secondary,patient,,441719005
ear infection,most children will have at least one ear infection before the age of four.,diagnoses,,confirmed,primary,patient,,129127001
mild conductive hearing loss,"usually, the presence of fluid results in a ""mild conductive hearing loss.""",diagnoses,,confirmed,secondary,patient,,
antibiotics,"this may consist of additional antibiotics, decongestants, and in some cases, nasal sprays.",treatments,,confirmed,primary,patient,,281789004
decongestants,"this may consist of additional antibiotics, decongestants, and in some cases, nasal sprays.",treatments,,confirmed,primary,patient,,
nasal sprays,"this may consist of additional antibiotics, decongestants, and in some cases, nasal sprays.",treatments,,confirmed,primary,patient,,
myringotomy and tubes,"the procedure, medically termed a myringotomy and tubes, or tympanostomy and tube, (bmt if bilateral) or pet (pressure equalizing tubes), is performed on children under general anesthesia.",procedures,,confirmed,primary,patient,,284532000
