text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
infection of the middle ear,otitis media is an infection of the middle ear space where the small bones and nerves of the ear connect to the eardrum on one side and the eustachian tube on the other.,diagnoses,,confirmed,primary,,,65363002
viral or bacterial infection,there are several causes including a viral or bacterial infection that spreads to the middle ear by way of the eustachian tubes,diagnoses,,confirmed,primary,,,
nasal allergy drainage,nasal allergy drainage blocking the sinuses or eustachian tubes,signs,,confirmed,secondary,,,61582004
enlarged adenoids,enlarged adenoids also blocking sinuses or eustachian tubes,signs,,confirmed,secondary,,,111591002
eardrum rupture,enlarged adenoids also blocking sinuses or eustachian tubes and eardrum rupture,diagnoses,,confirmed,primary,,,
upper respiratory tract illness,many factors can increase the risk of an ear infection like recent upper respiratory tract illness,risk factors,,confirmed,primary,,,
smoking in household,many factors can increase the risk of an ear infection like smoking in household,risk factors,,confirmed,secondary,family,,
irritability,signs and symptoms: irritability.,symptoms,,confirmed,secondary,patient,,55929007
ear pain,"signs and symptoms: ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,,301354004
fullness,"signs and symptoms: ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,,
hearing loss,"signs and symptoms: ear pain, fullness, hearing loss.",symptoms,,confirmed,primary,patient,,
pull on ear,infants may pull on ear.,signs,,confirmed,secondary,patient,,
fever,signs and symptoms: fever.,signs,,confirmed,secondary,patient,,386661006
vomiting,signs and symptoms: vomiting.,symptoms,,confirmed,secondary,patient,,249497008
discharge from ear,signs and symptoms: discharge from ear.,signs,,confirmed,primary,patient,,300132001
diarrhea,signs and symptoms: diarrhea.,symptoms,,confirmed,secondary,patient,,62315008
physical exam,diagnosis is by physical exam and otoscopic exam.,procedures,,confirmed,primary,patient,,5880005
otoscopic exam,diagnosis is by physical exam and otoscopic exam.,procedures,,confirmed,primary,patient,,76517002
acetaminophen,"pain relievers, like acetaminophen (tylenol).",treatments,,confirmed,primary,patient,,777067000
amoxicillin,antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,confirmed,primary,patient,,774586009
zithromycin,antibiotics when indicated for bacterial infection such as amoxicillin or zithromycin.,treatments,,confirmed,primary,patient,,387531004
tubes through the eardrum,surgery is sometimes necessary to put in tubes through the eardrum to equalize pressure and drain fluids.,procedures,,confirmed,primary,patient,,
