text,context,qualifier,laterality,presence,primary_secondary,experiencer,treatment_stage,snomed_ct
15-year-old,children under general anesthesia.,,,confirmed,primary,patient,pre-treatment,
myringotomy tubes,"the procedure, medically termed a myringotomy and tubes, or tympanostomy and tubes, is performed on children under general anesthesia.",treatments,bilateral,confirmed,primary,patient,pre-treatment,
small incision,"surgery which drains fluid involves a small incision in the eardrum, so that the fluid can be gently removed and a tube can be inserted.",procedures,bilateral,confirmed,primary,,pre-treatment,
fluid,"surgery which drains fluid involves a small incision in the eardrum, so that the fluid can be gently removed and a tube can be inserted.",signs,bilateral,confirmed,primary,,pre-treatment,161845002
swollen membranes,"the need for the tube insertion is because the eardrum incision generally heals very rapidly (within a few days), which is not long enough for the swollen membranes in the middle ear to return to normal.",signs,bilateral,confirmed,primary,,pre-treatment,
fluid reaccumulate,"as soon as the eardrum heals, fluid will reaccumulate.",signs,bilateral,confirmed,primary,,post-treatment,17672001
tubes,tubes were first introduced because of this very problem.,treatments,bilateral,confirmed,primary,,pre-treatment,
keep the eardrum open,"they keep the eardrum open, allow air to enter the middle ear space, and permit fluid in the middle ear to drain.",treatments,bilateral,confirmed,primary,,post-treatment,
air to enter the middle ear space,"they keep the eardrum open, allow air to enter the middle ear space, and permit fluid in the middle ear to drain.",treatments,bilateral,confirmed,primary,,post-treatment,
fluid in the middle ear to drain,"they keep the eardrum open, allow air to enter the middle ear space, and permit fluid in the middle ear to drain.",treatments,bilateral,confirmed,primary,,post-treatment,
rejected by the ear,most tubes will gradually be rejected by the ear and work their way out of the eardrum.,signs,bilateral,confirmed,primary,,post-treatment,
work their way out of the eardrum,most tubes will gradually be rejected by the ear and work their way out of the eardrum.,signs,bilateral,confirmed,primary,,post-treatment,
eardrum seals behind the tube,"as they come out, the eardrum seals behind the tube.",signs,bilateral,confirmed,primary,,post-treatment,
four to six months,tubes will last four to six months in the eardrum before they come out.,signs,bilateral,confirmed,primary,,post-treatment,
ear infections,"they may have ear infections in the future, but most will clear up with medical treatment.",symptoms,bilateral,confirmed,primary,patient,post-treatment,65363002
accumulate fluid,some children are very prone to ear infections and have a tendency to accumulate fluid after each infection.,signs,bilateral,confirmed,primary,,post-treatment,
outgrow this cycle,children tend to outgrow this cycle by age 7 or 8.,risk factors,bilateral,confirmed,primary,patient,post-treatment,
10 to 15%,"in an ear, nose and throat specialty practice, this group comprises 10 to 15% of all children who have required tubes.",risk factors,bilateral,confirmed,primary,,post-treatment,
physically remove the tube,occasionally the physician has to physically remove the tube from the ear drum.,procedures,bilateral,confirmed,primary,,post-treatment,87204004
